Column fy Mpa,Beam fy Mpa,Columns 1-3 I mm4*10^6,Columns 4-6 I mm4*10^6,Columns 1-3 A mm2,Columns 4-6 A mm2,Beam I mm4*10^6,Spans,Number of floors,Floor height m,Span width m,LLRS tributary width m,Floor mass kg,Facade Load kN/m,PGA g,Magnitude,Distance to fault km,Period s,Max drift mm,Final Dead Load,Final Live Load,soil_class__B,soil_class__C
355.0,235.0,1119.0,0.0,21176.0,0.0,83.56,5.0,1.0,3.5,3.0,3.5,22484.385,0.0,0.14,5.9,25.5,0.0904851734316742,0.5621057496002,10.5,17.5,0.0,1.0
235.0,235.0,1119.0,0.0,21176.0,0.0,57.9,2.0,2.0,4.0,8.0,24.0,100762.6752,2.0,0.15,6.2,13.91,0.9011874529071308,16.8879769446292,8.0,4.0,1.0,0.0
355.0,355.0,16.73,0.0,3877.0,0.0,920.8,5.0,1.0,4.0,8.0,10.0,151731.36,0.0,0.15,6.33,18.96,1.3146840837851976,104.2756289382752,6.0,6.0,0.0,1.0
235.0,235.0,136.7,0.0,9726.0,0.0,231.3,4.0,3.0,4.0,7.0,8.0,50250.816000000006,0.0,0.2,6.77,23.99,0.9159283735841136,40.498639117550205,4.0,20.0,0.0,1.0
275.0,275.0,25.1,16.73,4525.0,3877.0,19.43,1.0,4.0,4.0,4.0,16.0,29514.1968,1.0,0.1,6.1,32.84,3.9104358480138126,18.913748820393298,12.0,16.0,1.0,0.0
235.0,235.0,25.1,16.73,4525.0,3877.0,337.4,6.0,6.0,3.5,4.0,3.0,13925.0232,1.0,0.3,6.6,10.27,1.217595973086003,23.0490327240151,1.5,3.0,1.0,0.0
355.0,235.0,136.7,104.5,9726.0,8682.0,231.3,4.0,6.0,3.5,5.0,12.0,53840.16,0.0,0.1,6.1,32.84,1.503375603065057,13.4005616848592,2.0,10.0,1.0,0.0
275.0,275.0,36.92,25.1,5383.0,4525.0,1752.0,1.0,5.0,3.0,8.0,5.0,26145.108,1.0,0.283,7.28,19.74,1.639241526736151,25.7416605521725,12.5,10.0,0.0,1.0
355.0,355.0,330.9,0.0,14276.0,0.0,57.9,4.0,3.0,4.0,7.0,16.0,142611.16319999998,3.0,0.1,6.69,35.66,1.7802025497554768,38.760823554238,8.0,12.0,1.0,0.0
275.0,275.0,3034.0,2153.0,28583.0,26048.0,117.7,2.0,6.0,3.5,6.0,20.0,103764.672,0.0,0.14,5.9,25.5,2.0906128910597963,9.4336303271656,16.0,4.0,0.0,1.0
235.0,235.0,77.63,0.0,7684.0,0.0,57.9,3.0,3.0,4.0,6.0,10.0,134967.492,3.0,0.15,6.33,18.96,2.545876920924236,63.3254737313331,15.0,7.5,0.0,1.0
355.0,355.0,4221.0,3034.0,32053.0,28583.0,337.4,6.0,5.0,3.5,7.0,10.0,169596.50400000002,0.0,0.1,6.1,32.84,0.933851374341238,8.4985534213166,6.0,8.0,1.0,0.0
355.0,235.0,1119.0,869.7,21176.0,19754.0,482.0,6.0,4.0,3.0,4.0,3.5,20104.4052,3.0,0.15,6.33,18.96,0.2282897105270482,1.9301649407096,3.5,3.5,0.0,1.0
355.0,355.0,36.92,25.1,5383.0,4525.0,38.92,3.0,4.0,4.0,4.0,6.0,47575.12320000001,3.0,0.1,6.1,32.84,2.4623057022485466,13.988111715757901,15.0,6.0,1.0,0.0
235.0,235.0,276.9,229.3,13347.0,12437.0,162.7,2.0,4.0,4.0,5.0,1.5,9340.452,1.0,0.354,6.5,15.82,0.6381563358508612,12.883195895855,7.5,1.5,1.0,0.0
355.0,355.0,1752.0,1412.0,24164.0,22646.0,57.9,2.0,4.0,3.0,4.0,21.0,103087.5912,1.0,0.14,5.9,25.5,1.25531746041974,5.678008449225199,17.5,10.5,0.0,1.0
235.0,235.0,1119.0,0.0,21176.0,0.0,482.0,6.0,1.0,4.0,6.0,7.5,140351.50799999997,2.0,0.354,6.5,15.82,0.2055502870705151,7.1870205048174,6.0,4.5,1.0,0.0
235.0,235.0,637.2,0.0,17803.0,0.0,920.8,4.0,2.0,4.0,6.0,12.0,211444.992,0.0,0.171,6.0,17.28,0.6113370553040561,18.4187609752812,24.0,20.0,0.0,1.0
275.0,235.0,16.73,10.33,3877.0,3142.0,920.8,2.0,4.0,3.5,8.0,6.0,50903.424000000006,0.0,0.2,6.77,23.99,2.6656404392557373,55.6523143271972,8.0,10.0,0.0,1.0
235.0,235.0,54.1,0.0,6434.0,0.0,231.3,6.0,1.0,4.0,4.0,3.5,39478.7052,1.0,0.15,6.33,18.96,0.3667951988064083,11.8818005648411,14.0,3.5,0.0,1.0
275.0,275.0,54.1,36.92,6434.0,5383.0,57.9,6.0,6.0,3.5,5.0,9.0,190276.02,4.0,0.354,6.5,15.82,3.977018142531831,31.748648906169,15.0,15.0,1.0,0.0
355.0,275.0,6447.0,5538.0,40005.0,34685.0,5.412,5.0,6.0,3.0,3.0,24.0,168495.228,2.0,0.171,6.0,17.28,1.752926781529668,27.830099489204798,16.0,4.0,0.0,1.0
275.0,275.0,4221.0,3034.0,32053.0,28583.0,38.92,4.0,6.0,3.5,5.0,18.0,233307.36,1.0,0.354,6.5,15.82,2.7087036494608823,28.0683830136373,15.0,15.0,1.0,0.0
235.0,235.0,5538.0,4221.0,34685.0,32053.0,1119.0,2.0,6.0,4.0,3.0,21.0,82008.3528,3.0,0.171,6.0,17.28,0.9728470520470184,14.075818181854501,17.5,3.5,0.0,1.0
275.0,235.0,54.1,0.0,6434.0,0.0,162.7,1.0,3.0,4.0,8.0,12.0,37851.264,2.0,0.15,6.33,18.96,1.9197230309683209,70.2840871440753,6.0,15.0,0.0,1.0
275.0,235.0,276.9,0.0,13347.0,0.0,162.7,1.0,2.0,4.0,4.0,6.0,15042.6144,4.0,0.123,6.19,12.9,0.4710059175095736,2.8138425323521,9.0,6.0,0.0,1.0
235.0,235.0,3.492,3.492,2124.0,2124.0,27.72,6.0,4.0,3.0,3.0,3.0,34359.811200000004,0.0,0.1,6.1,32.84,2.4821570846126324,13.1322158204483,18.0,3.0,1.0,0.0
235.0,235.0,330.9,276.9,14276.0,13347.0,5.412,4.0,6.0,4.0,4.0,3.0,21111.8688,4.0,0.354,6.5,15.82,2.8503622016488204,29.1876569796757,3.0,3.0,1.0,0.0
355.0,275.0,1119.0,869.7,21176.0,19754.0,671.2,5.0,4.0,4.0,3.0,10.0,52412.58,2.0,0.15,6.33,18.96,0.4679147954023228,6.9141844341319,5.0,10.0,0.0,1.0
235.0,235.0,104.5,77.63,8682.0,7684.0,482.0,6.0,5.0,3.0,3.0,18.0,248888.376,2.0,0.3,6.6,10.27,1.7275314916519178,33.7732439866276,18.0,15.0,1.0,0.0
275.0,235.0,104.5,0.0,8682.0,0.0,83.56,2.0,1.0,3.0,8.0,7.5,33242.22,2.0,0.15,6.33,18.96,0.3212888691567254,9.4370741181274,2.5,12.5,0.0,1.0
235.0,235.0,229.3,182.6,12437.0,11253.0,83.56,5.0,6.0,4.0,5.0,20.0,266141.7,2.0,0.283,7.28,19.74,4.021075636274295,54.2925920556945,16.0,16.0,0.0,1.0
275.0,275.0,1412.0,1119.0,22646.0,21176.0,920.8,2.0,4.0,4.0,6.0,10.0,49271.904,4.0,0.2,6.77,23.99,0.6628990021880142,16.1112788626047,4.0,8.0,0.0,1.0
275.0,235.0,54.1,0.0,6434.0,0.0,920.8,4.0,3.0,3.0,7.0,21.0,417195.9792,2.0,0.15,6.33,18.96,2.111564459811439,95.3380364635657,21.0,10.5,0.0,1.0
355.0,355.0,1119.0,0.0,21176.0,0.0,27.72,5.0,2.0,4.0,6.0,8.0,156421.98,1.0,0.15,6.33,18.96,0.8185979781628743,31.3714590252332,10.0,10.0,0.0,1.0
235.0,235.0,6.062,0.0,2534.0,0.0,671.2,1.0,2.0,3.0,4.0,9.0,14952.8808,3.0,0.354,6.5,15.82,1.2532039606203804,60.758822863632304,6.0,3.0,1.0,0.0
355.0,235.0,276.9,0.0,13347.0,0.0,83.56,2.0,2.0,3.5,8.0,4.0,11224.8576,0.0,0.2,6.77,23.99,0.3720976944650138,11.2293489683384,4.0,12.0,0.0,1.0
235.0,235.0,182.6,0.0,11253.0,0.0,57.9,3.0,3.0,3.0,3.0,21.0,121213.7784,3.0,0.283,7.28,19.74,1.2111962435858872,31.9086819718142,17.5,7.0,0.0,1.0
235.0,235.0,1119.0,0.0,21176.0,0.0,117.7,3.0,2.0,3.0,6.0,2.5,22902.462000000003,1.0,0.14,5.9,25.5,0.2214996594608737,2.797054466135,10.0,5.0,0.0,1.0
235.0,235.0,6447.0,5538.0,40005.0,34685.0,117.7,1.0,5.0,4.0,4.0,9.0,35403.984,4.0,0.283,7.28,19.74,1.1636109284253306,25.4146169983198,18.0,15.0,0.0,1.0
275.0,275.0,1119.0,0.0,21176.0,0.0,19.43,2.0,1.0,3.0,3.0,3.5,20206.3752,4.0,0.14,5.9,25.5,0.1086250231916975,1.3675380936944002,21.0,14.0,0.0,1.0
355.0,355.0,36.92,0.0,5383.0,0.0,671.2,2.0,3.0,3.0,7.0,7.0,67153.36319999999,0.0,0.123,6.19,12.9,1.3348378256097997,11.570911906983099,21.0,10.5,0.0,1.0
275.0,275.0,1119.0,0.0,21176.0,0.0,19.43,5.0,3.0,3.0,4.0,8.0,132153.12,4.0,0.2,6.77,23.99,0.9127727842374336,43.7584820692129,12.0,10.0,0.0,1.0
235.0,235.0,276.9,0.0,13347.0,0.0,162.7,2.0,3.0,3.0,4.0,15.0,21984.732,1.0,0.3,6.6,10.27,0.4708841392061084,18.9808476739982,2.5,5.0,1.0,0.0
235.0,235.0,276.9,0.0,13347.0,0.0,57.9,4.0,1.0,3.5,4.0,15.0,152873.424,4.0,0.15,6.33,18.96,0.4328737071923132,18.2987547961922,12.5,5.0,0.0,1.0
235.0,235.0,1752.0,1412.0,24164.0,22646.0,671.2,3.0,6.0,3.5,6.0,9.0,31790.1672,2.0,0.354,6.5,15.82,0.6369106497226538,8.8420851876281,3.0,6.0,1.0,0.0
275.0,235.0,10.33,6.062,3142.0,2534.0,117.7,6.0,4.0,4.0,3.0,2.0,30917.304,2.0,0.1,6.69,35.66,2.120663406663074,19.2127888574667,12.0,10.0,1.0,0.0
235.0,235.0,1119.0,0.0,21176.0,0.0,337.4,2.0,1.0,3.0,3.0,17.5,60508.99800000001,3.0,0.2,6.77,23.99,0.147512371020119,1.3628474835399,14.0,7.0,0.0,1.0
275.0,275.0,36.92,0.0,5383.0,0.0,231.3,3.0,3.0,4.0,8.0,3.0,54990.38159999999,3.0,0.1,6.69,35.66,1.6906613029115891,38.9562816471803,18.0,3.0,1.0,0.0
355.0,355.0,1119.0,0.0,21176.0,0.0,3.178,1.0,2.0,3.0,5.0,2.0,3201.858,1.0,0.283,7.28,19.74,0.164446103883986,3.625862633552,4.0,2.0,0.0,1.0
355.0,275.0,1119.0,0.0,21176.0,0.0,337.4,6.0,1.0,3.5,3.0,9.0,72463.9608,3.0,0.15,6.33,18.96,0.1235862369845613,1.1941340982692,4.5,4.5,0.0,1.0
355.0,275.0,16.73,0.0,3877.0,0.0,117.7,3.0,1.0,4.0,8.0,21.0,230435.8848,4.0,0.15,6.33,18.96,2.045738772177185,156.074628876135,10.5,14.0,0.0,1.0
355.0,355.0,869.7,637.2,19754.0,17803.0,482.0,6.0,6.0,3.5,8.0,17.5,131602.482,3.0,0.123,6.19,12.9,1.2107915058235263,8.8363979831709,3.5,3.5,0.0,1.0
235.0,235.0,16.73,0.0,3877.0,0.0,57.9,2.0,1.0,4.0,8.0,4.0,17881.4592,4.0,0.3,6.6,10.27,0.706450850466754,44.971537403232006,4.0,4.0,1.0,0.0
355.0,355.0,77.63,0.0,7684.0,0.0,117.7,2.0,2.0,4.0,7.0,20.0,181180.296,2.0,0.3,6.6,10.27,2.076302258264545,88.7900924273291,20.0,16.0,1.0,0.0
355.0,235.0,1119.0,0.0,21176.0,0.0,920.8,3.0,1.0,4.0,4.0,12.0,32450.9328,1.0,0.2,6.77,23.99,0.1222629557324177,1.0094382892412002,2.0,8.0,0.0,1.0
275.0,275.0,6447.0,5538.0,40005.0,34685.0,1752.0,5.0,4.0,3.0,4.0,9.0,43194.492,3.0,0.15,6.2,13.91,0.1869151222903043,1.0756635008077,1.5,4.5,1.0,0.0
355.0,275.0,450.7,330.9,15898.0,14276.0,231.3,5.0,5.0,3.0,6.0,16.0,121221.936,4.0,0.354,6.5,15.82,1.1216068553502587,24.3744789085456,4.0,16.0,1.0,0.0
235.0,235.0,2153.0,1752.0,26048.0,24164.0,117.7,2.0,5.0,3.0,7.0,12.0,117599.9616,4.0,0.354,6.5,15.82,1.6311230328427104,34.1131728335371,15.0,12.0,1.0,0.0
355.0,235.0,330.9,0.0,14276.0,0.0,27.72,4.0,2.0,3.5,4.0,9.0,94448.6928,2.0,0.283,7.28,19.74,0.8084394158303833,53.6355858962273,15.0,12.0,0.0,1.0
355.0,235.0,1119.0,869.7,21176.0,19754.0,117.7,3.0,6.0,3.5,6.0,3.0,31080.456,1.0,0.3,6.6,10.27,1.1640879086280411,20.2216126168792,12.0,15.0,1.0,0.0
275.0,275.0,229.3,0.0,12437.0,0.0,57.9,6.0,3.0,3.5,5.0,3.0,27164.808,0.0,0.354,6.5,15.82,0.5600175417117426,22.6516582441703,3.0,6.0,1.0,0.0
355.0,355.0,16.73,10.33,3877.0,3142.0,83.56,6.0,6.0,3.5,5.0,5.0,103601.52,2.0,0.1,6.69,35.66,4.07626102158102,25.8326626677016,15.0,2.5,1.0,0.0
235.0,235.0,637.2,450.7,17803.0,15898.0,19.43,5.0,4.0,3.5,4.0,9.0,86103.46800000001,1.0,0.15,6.2,13.91,1.5513712572141711,16.6822159537914,12.0,6.0,1.0,0.0
355.0,235.0,25.1,16.73,4525.0,3877.0,83.56,4.0,5.0,4.0,5.0,7.5,56899.26,0.0,0.283,7.28,19.74,3.072006282743337,39.0653579199537,4.5,4.5,0.0,1.0
235.0,235.0,1119.0,0.0,21176.0,0.0,337.4,2.0,2.0,3.0,8.0,9.0,32132.7864,3.0,0.14,5.9,25.5,0.2614414993415048,2.3225435025382,1.5,3.0,0.0,1.0
235.0,235.0,1119.0,0.0,21176.0,0.0,13.17,4.0,3.0,3.5,4.0,12.5,100440.45,1.0,0.1,6.69,35.66,1.1415086179550091,26.3392693180681,10.0,7.5,1.0,0.0
235.0,235.0,330.9,276.9,14276.0,13347.0,337.4,4.0,4.0,3.5,6.0,12.0,109246.5792,0.0,0.15,6.33,18.96,1.0713345857368648,24.0842600400745,9.0,9.0,0.0,1.0
275.0,275.0,6.062,3.492,2534.0,2124.0,27.72,1.0,5.0,4.0,6.0,10.0,31243.608,2.0,0.14,5.9,25.5,7.509995363449948,8.457442334080001,10.0,2.5,0.0,1.0
355.0,275.0,136.7,0.0,9726.0,0.0,482.0,2.0,2.0,3.5,3.0,2.5,2630.826,0.0,0.1,6.1,32.84,0.1563505745415469,0.6108831607952,2.5,7.5,1.0,0.0
275.0,235.0,276.9,0.0,13347.0,0.0,162.7,5.0,2.0,3.0,3.0,7.0,32854.734000000004,3.0,0.1,6.1,32.84,0.245687965931932,2.1242643423338,7.0,3.5,1.0,0.0
235.0,235.0,3.492,0.0,2124.0,0.0,920.8,4.0,3.0,4.0,4.0,10.5,40783.9212,3.0,0.14,5.9,25.5,3.6567182096171016,10.823240369432101,3.5,10.5,0.0,1.0
355.0,355.0,6.062,0.0,2534.0,0.0,8.693,5.0,3.0,3.5,6.0,2.0,20638.728,2.0,0.14,5.9,25.5,2.0359405348112163,10.8266859662582,4.0,2.0,0.0,1.0
235.0,235.0,276.9,229.3,13347.0,12437.0,231.3,6.0,6.0,4.0,5.0,3.0,51025.788,4.0,0.1,6.69,35.66,1.2058140039646004,15.0560576469861,4.5,6.0,1.0,0.0
235.0,235.0,10.33,0.0,3142.0,0.0,231.3,4.0,1.0,3.5,4.0,9.0,105608.2896,2.0,0.14,5.9,25.5,1.242806551570694,13.4818377146122,18.0,9.0,0.0,1.0
355.0,275.0,276.9,229.3,13347.0,12437.0,671.2,2.0,4.0,3.0,7.0,2.5,27001.656,2.0,0.171,6.0,17.28,0.5715667171757106,12.2466810432053,15.0,5.0,0.0,1.0
355.0,355.0,104.5,77.63,8682.0,7684.0,671.2,2.0,6.0,3.0,4.0,7.5,22841.28,4.0,0.1,6.69,35.66,1.0135123725658377,9.0009753163224,1.5,7.5,1.0,0.0
355.0,235.0,869.7,637.2,19754.0,17803.0,57.9,3.0,4.0,4.0,4.0,24.0,223681.392,2.0,0.123,6.19,12.9,2.529684554229565,15.1629717904857,24.0,20.0,0.0,1.0
355.0,275.0,25.1,16.73,4525.0,3877.0,671.2,4.0,5.0,3.0,7.0,20.0,233225.784,3.0,0.15,6.33,18.96,3.629825435494396,70.2173704748906,12.0,12.0,0.0,1.0
275.0,275.0,1119.0,0.0,21176.0,0.0,27.72,2.0,1.0,3.0,3.0,7.0,30427.848,4.0,0.1,6.69,35.66,0.1305424318185162,1.1485048796367,14.0,17.5,1.0,0.0
355.0,355.0,1752.0,1412.0,24164.0,22646.0,671.2,1.0,4.0,3.0,7.0,17.5,68452.46100000001,0.0,0.3,6.6,10.27,0.8030636003210642,25.6520421673705,17.5,7.0,1.0,0.0
235.0,235.0,869.7,0.0,19754.0,0.0,19.43,1.0,2.0,3.0,6.0,6.0,15564.7008,0.0,0.2,6.77,23.99,0.3635840540227831,12.3831454695707,8.0,2.0,0.0,1.0
275.0,275.0,330.9,276.9,14276.0,13347.0,671.2,6.0,5.0,3.5,5.0,6.0,132030.756,1.0,0.1,6.1,32.84,1.034223413607541,8.07177452758,12.0,8.0,1.0,0.0
355.0,275.0,2153.0,1752.0,26048.0,24164.0,83.56,3.0,6.0,3.0,8.0,10.0,90386.208,4.0,0.1,6.1,32.84,1.7395890947371178,13.6272856791156,4.0,8.0,1.0,0.0
235.0,235.0,1119.0,0.0,21176.0,0.0,83.56,5.0,3.0,3.5,6.0,24.0,199698.048,0.0,0.1,6.69,35.66,1.085951625444081,18.879272652774198,8.0,12.0,1.0,0.0
235.0,235.0,77.63,54.1,7684.0,6434.0,231.3,1.0,4.0,3.5,8.0,8.0,42158.4768,4.0,0.15,6.2,13.91,1.924204647438036,14.6739909207262,16.0,16.0,1.0,0.0
235.0,235.0,5538.0,4221.0,34685.0,32053.0,57.9,2.0,6.0,4.0,6.0,7.0,46922.5152,4.0,0.123,6.19,12.9,1.7438680143462053,9.8765425807836,14.0,3.5,0.0,1.0
355.0,275.0,1119.0,0.0,21176.0,0.0,5.412,5.0,1.0,4.0,3.0,2.0,3793.284,0.0,0.1,6.69,35.66,0.0623731231758477,0.1324107549218,2.0,2.0,1.0,0.0
275.0,275.0,229.3,0.0,12437.0,0.0,13.17,1.0,1.0,3.0,3.0,1.5,568.9926,0.0,0.15,6.33,18.96,0.056110212643972,0.1581886056865,1.5,1.5,0.0,1.0
355.0,275.0,25.1,16.73,4525.0,3877.0,27.72,4.0,4.0,4.0,5.0,12.0,132724.152,1.0,0.1,6.69,35.66,4.495687241664122,29.989762229843,20.0,4.0,1.0,0.0
235.0,235.0,276.9,229.3,13347.0,12437.0,19.43,1.0,5.0,3.5,6.0,12.5,18966.42,3.0,0.354,6.5,15.82,2.5869940549393573,23.4738015498491,2.5,2.5,1.0,0.0
355.0,235.0,1119.0,0.0,21176.0,0.0,482.0,1.0,1.0,4.0,5.0,7.0,23432.706,2.0,0.354,6.5,15.82,0.1660283869412969,4.1547292652521,17.5,7.0,1.0,0.0
355.0,355.0,10.33,6.062,3142.0,2534.0,337.4,6.0,6.0,3.5,4.0,8.0,92409.2928,0.0,0.2,6.77,23.99,4.472559416469592,104.928632985906,16.0,12.0,0.0,1.0
275.0,275.0,77.63,0.0,7684.0,0.0,920.8,6.0,3.0,4.0,4.0,8.0,42452.1504,1.0,0.1,6.69,35.66,0.7372473480145585,16.0340812094898,2.0,8.0,1.0,0.0
355.0,355.0,229.3,182.6,12437.0,11253.0,1119.0,4.0,4.0,4.0,4.0,10.0,48292.992,0.0,0.123,6.19,12.9,0.7733545558822051,5.247041022025799,4.0,8.0,0.0,1.0
275.0,275.0,6447.0,5538.0,40005.0,34685.0,38.92,2.0,5.0,3.0,7.0,4.0,36652.0968,3.0,0.15,6.33,18.96,0.8070910911817327,15.0824248064191,10.0,2.0,0.0,1.0
275.0,275.0,869.7,637.2,19754.0,17803.0,162.7,4.0,4.0,3.0,7.0,3.0,67316.5152,4.0,0.3,6.6,10.27,0.760478062036587,20.0075670288028,9.0,1.5,1.0,0.0
355.0,275.0,1119.0,0.0,21176.0,0.0,19.43,2.0,1.0,3.0,5.0,4.0,31080.456,2.0,0.171,6.0,17.28,0.1358022116189778,1.3602261117879,12.0,6.0,0.0,1.0
235.0,235.0,229.3,182.6,12437.0,11253.0,83.56,6.0,4.0,4.0,7.0,17.5,351470.196,2.0,0.283,7.28,19.74,3.0381828832183744,46.893699181253005,14.0,7.0,0.0,1.0
275.0,275.0,4221.0,3034.0,32053.0,28583.0,162.7,2.0,6.0,3.0,6.0,7.5,29367.36,0.0,0.15,6.33,18.96,0.8118405611832024,11.305420346464,5.0,12.5,0.0,1.0
275.0,235.0,16.73,0.0,3877.0,0.0,83.56,6.0,1.0,4.0,8.0,4.0,59974.6752,2.0,0.354,6.5,15.82,0.8084746638825012,57.6532850904933,8.0,8.0,1.0,0.0
275.0,235.0,637.2,450.7,17803.0,15898.0,83.56,4.0,5.0,3.0,7.0,10.0,55961.13599999999,0.0,0.283,7.28,19.74,1.169023990342172,24.1368631166494,2.0,8.0,0.0,1.0
235.0,235.0,16.73,10.33,3877.0,3142.0,83.56,3.0,4.0,3.5,7.0,9.0,154668.096,4.0,0.3,6.6,10.27,4.577349344978781,41.601214439207396,9.0,7.5,1.0,0.0
275.0,235.0,637.2,0.0,17803.0,0.0,57.9,5.0,1.0,4.0,6.0,3.0,40013.028,1.0,0.354,6.5,15.82,0.1923750990266519,5.7904798686751,4.5,6.0,1.0,0.0
235.0,235.0,136.7,104.5,9726.0,8682.0,117.7,5.0,5.0,3.5,7.0,3.5,67524.53399999999,2.0,0.123,6.19,12.9,1.5910583753795997,9.929329078252099,14.0,10.5,0.0,1.0
355.0,235.0,1119.0,0.0,21176.0,0.0,337.4,2.0,3.0,3.5,3.0,15.0,67912.02,3.0,0.3,6.6,10.27,0.5806590467667053,17.949723162951198,15.0,15.0,1.0,0.0
235.0,235.0,36.92,0.0,5383.0,0.0,27.72,6.0,3.0,3.0,6.0,12.5,178345.53,3.0,0.15,6.2,13.91,2.1551978758841246,13.9380518714378,7.5,5.0,1.0,0.0
235.0,235.0,6.062,0.0,2534.0,0.0,920.8,4.0,1.0,3.0,5.0,9.0,110943.36,4.0,0.3,6.6,10.27,1.3168544068965762,88.5327573669129,12.0,15.0,1.0,0.0
275.0,235.0,54.1,0.0,6434.0,0.0,117.7,4.0,3.0,4.0,6.0,12.0,189713.1456,3.0,0.354,6.5,15.82,2.5303475565061544,51.7839999707693,20.0,16.0,1.0,0.0
275.0,275.0,637.2,450.7,17803.0,15898.0,482.0,1.0,6.0,4.0,6.0,21.0,72219.2328,1.0,0.171,6.0,17.28,2.271979495346867,15.410351015181401,17.5,3.5,0.0,1.0
235.0,235.0,276.9,229.3,13347.0,12437.0,19.43,5.0,6.0,3.5,3.0,12.0,136129.95,1.0,0.15,6.33,18.96,3.3598373105181727,32.8529178932889,24.0,20.0,0.0,1.0
275.0,275.0,450.7,330.9,15898.0,14276.0,13.17,3.0,5.0,3.0,3.0,16.0,88171.4196,1.0,0.354,6.5,15.82,2.417597045301697,24.8375342514769,20.0,12.0,1.0,0.0
355.0,235.0,1119.0,0.0,21176.0,0.0,162.7,4.0,2.0,4.0,3.0,10.0,92017.728,3.0,0.14,5.9,25.5,0.4414886858009768,6.5029956161564,15.0,7.5,0.0,1.0
235.0,235.0,10.33,0.0,3142.0,0.0,38.92,1.0,1.0,3.0,6.0,6.0,31937.004,3.0,0.123,6.19,12.9,0.9480720698567388,18.482029230057098,9.0,7.5,0.0,1.0
235.0,235.0,136.7,104.5,9726.0,8682.0,8.693,4.0,4.0,3.0,3.0,15.0,103887.036,3.0,0.3,6.6,10.27,2.4779086466745825,59.801804840523495,12.0,12.0,1.0,0.0
235.0,235.0,1119.0,0.0,21176.0,0.0,83.56,3.0,1.0,3.5,6.0,10.5,92225.7468,4.0,0.171,6.0,17.28,0.2312630520752706,4.000172107196,10.5,14.0,0.0,1.0
355.0,235.0,1119.0,0.0,21176.0,0.0,117.7,3.0,3.0,3.5,3.0,10.0,40053.81599999999,2.0,0.1,6.1,32.84,0.487216676699208,14.424006069902399,7.5,7.5,1.0,0.0
355.0,235.0,77.63,54.1,7684.0,6434.0,19.43,1.0,5.0,3.5,4.0,7.0,21152.6568,3.0,0.123,6.19,12.9,2.975030922725732,19.6144651773109,17.5,7.0,0.0,1.0
355.0,355.0,1119.0,0.0,21176.0,0.0,19.43,1.0,2.0,3.5,7.0,7.5,14020.875,1.0,0.15,6.33,18.96,0.3900943318330201,9.8548506215272,1.5,7.5,0.0,1.0
275.0,275.0,3.492,0.0,2124.0,0.0,19.43,3.0,1.0,3.0,3.0,9.0,12995.0568,1.0,0.123,6.19,12.9,0.6823242088845045,8.7877511179132,1.5,1.5,0.0,1.0
235.0,235.0,637.2,450.7,17803.0,15898.0,57.9,2.0,6.0,3.0,7.0,3.0,12676.9104,0.0,0.1,6.69,35.66,1.099681935380464,11.1127092605779,6.0,12.0,1.0,0.0
235.0,235.0,869.7,0.0,19754.0,0.0,13.17,1.0,1.0,3.5,3.0,14.0,15821.6652,3.0,0.14,5.9,25.5,0.1652545006390213,2.8591261000151,3.5,7.0,0.0,1.0
275.0,275.0,637.2,0.0,17803.0,0.0,117.7,3.0,1.0,4.0,3.0,4.0,10661.9832,2.0,0.354,6.5,15.82,0.1081377934645907,1.6817747778114,4.0,16.0,1.0,0.0
235.0,235.0,869.7,0.0,19754.0,0.0,117.7,4.0,3.0,3.5,8.0,5.0,98054.352,4.0,0.171,6.0,17.28,0.8834352576324339,14.960822089335199,10.0,10.0,0.0,1.0
355.0,235.0,1119.0,0.0,21176.0,0.0,671.2,3.0,1.0,4.0,8.0,2.5,42582.672,0.0,0.2,6.77,23.99,0.1551853473019881,1.7973462160868998,15.0,10.0,0.0,1.0
275.0,275.0,450.7,330.9,15898.0,14276.0,19.43,1.0,6.0,3.5,6.0,12.5,29775.24,4.0,0.123,6.19,12.9,3.700353637004715,11.4241556744461,5.0,2.5,0.0,1.0
355.0,235.0,1119.0,0.0,21176.0,0.0,117.7,2.0,3.0,3.0,5.0,18.0,136843.74,1.0,0.15,6.33,18.96,0.9828286992098976,25.9370432847429,18.0,15.0,0.0,1.0
275.0,275.0,77.63,0.0,7684.0,0.0,482.0,6.0,3.0,4.0,6.0,6.0,107190.864,3.0,0.15,6.33,18.96,1.1997888706525603,45.665833390902,9.0,15.0,0.0,1.0
275.0,275.0,2153.0,1752.0,26048.0,24164.0,19.43,2.0,6.0,3.0,4.0,6.0,13362.1488,3.0,0.1,6.1,32.84,1.0008530583622266,7.8575401055178995,2.0,4.0,1.0,0.0
355.0,275.0,1119.0,0.0,21176.0,0.0,920.8,3.0,3.0,4.0,3.0,14.0,53122.2912,4.0,0.3,6.6,10.27,0.4160561131310815,16.3939049779358,7.0,14.0,1.0,0.0
275.0,275.0,3.492,0.0,2124.0,0.0,5.412,4.0,1.0,3.5,5.0,6.0,27898.992,3.0,0.1,6.1,32.84,1.2250962319616034,23.1465761146458,1.5,3.0,1.0,0.0
275.0,235.0,869.7,637.2,19754.0,17803.0,162.7,5.0,5.0,4.0,7.0,14.0,366174.27,1.0,0.283,7.28,19.74,2.808607227661996,49.6621864714908,21.0,17.5,0.0,1.0
